year,iso_code,country,economic_freedom,rank,quartile,gdp_growth
2000,CHE,Switzerland,8.73,2.0,1.0,"3,671187982"
2000,SYR,Syria,4.95,114.0,4.0,"2,742857397"
2000,TJK,Tajikistan,,,,"8,299998545"
2000,TZA,Tanzania,6.11,82.0,3.0,"4,933846627"
2000,THA,Thailand,6.6,69.0,3.0,"4,75007039"
2000,TLS,Timor-Leste,,,,"13,65923796"
2000,TGO,Togo,5.65,101.0,4.0,"-0,783479607"
2000,TTO,Trinidad & Tob.,7.58,25.0,1.0,"6,133960779"
2000,TUN,Tunisia,6.1,83.0,3.0,"4,709860185"
2000,TUR,Turkey,5.84,92.0,3.0,"6,774455299"
2000,UGA,Uganda,7.13,41.0,2.0,"3,141907338"
2000,UKR,Ukraine,4.71,117.0,4.0,"5,9"
2000,ARE,Unit. Arab Em.,7.15,40.0,2.0,"10,85270421"
2000,GBR,United Kingdom,8.56,6.0,1.0,"4,362269104"
2000,USA,United States,8.62,4.0,1.0,"4,09066057"
2000,URY,Uruguay,7.1,42.0,2.0,"-1,929930632"
2000,VEN,Venezuela,5.89,88.0,3.0,"3,686944167"
2000,VNM,Vietnam,,,,"6,787316408"
2000,YEM,"Yemen, Rep.",,,,"6,18191561"
2000,ZMB,Zambia,6.72,63.0,3.0,"3,516957496"
2000,ZWE,Zimbabwe,4.51,119.0,4.0,"-3,059189752"
1995,ALB,Albania,5.01,96.0,4.0,"13,3"
1995,DZA,Algeria,3.94,117.0,4.0,"3,79999481"
1995,AGO,Angola,,,,"10,4"
1995,ARG,Argentina,6.95,37.0,2.0,"-2,845209611"
1995,ARM,Armenia,,,,"6,899998407"
1995,AUS,Australia,7.95,10.0,1.0,"3,732680656"
1995,AUT,Austria,7.15,30.0,1.0,"2,667983664"
1995,AZE,Azerbaijan,,,,"-11,8"
1995,BHS,Bahamas,6.41,50.0,2.0,"4,378750977"
1995,BHR,Bahrain,6.91,38.0,2.0,"3,929992241"
1995,BGD,Bangladesh,5.3,88.0,3.0,"4,92505218"
1995,BLR,Belarus,,,,"-10,4"
1995,BEL,Belgium,7.32,25.0,1.0,"2,384757222"
1995,BLZ,Belize,6.63,44.0,2.0,"0,643967584"
1995,BEN,Benin,4.2,112.0,4.0,"6,045198644"
1995,BTN,Bhutan,,,,"7,074117383"
1995,BOL,Bolivia,6.84,39.0,2.0,"4,678276905"
1995,BIH,Bosnia and Herzegovina,,,,"20,80000117"
1995,BWA,Botswana,6.4,52.0,2.0,"7,030410261"
1995,BRA,Brazil,4.66,103.0,4.0,"4,416831993"
1995,BRN,Brunei Darussalam,,,,"4,478707096"
1995,BGR,Bulgaria,4.82,101.0,4.0,"2,860189461"
1995,BFA,Burkina Faso,,,,"5,71637387"
1995,BDI,Burundi,4.3,111.0,4.0,"-7,92"
1995,KHM,Cambodia,,,,"6,442902796"
1995,CMR,Cameroon,5.33,85.0,3.0,"3,299996146"
1995,CAN,Canada,8.08,8.0,1.0,"2,738493942"
1995,CPV,Cape Verde,,,,"14,2116365"
1995,CAF,Central Afr. Rep.,4.63,104.0,4.0,"7,200002317"
1995,TCD,Chad,5.09,92.0,3.0,"1,236549313"
1995,CHL,Chile,7.37,22.0,1.0,"10,62757722"
1995,CHN,China,5.07,95.0,4.0,"13,080682"
1995,COL,Colombia,5.48,79.0,3.0,"5,202437593"
1995,COD,"Congo, Dem. R.",3.41,120.0,4.0,"0,69999883"
1995,COG,"Congo, Rep. Of",4.96,99.0,4.0,"3,985324373"
1995,CRI,Costa Rica,7.33,24.0,1.0,"3,920889571"
1995,CIV,Cote d'Ivoire,5.0,97.0,4.0,"7,125744722"
1995,HRV,Croatia,5.08,94.0,4.0,
1995,CYP,Cyprus,6.34,54.0,2.0,"6,1"
1995,CZE,Czech Rep.,5.76,72.0,3.0,"6,221406002"
1995,DNK,Denmark,7.73,14.0,1.0,"3,06517543"
1995,DOM,Dominican Rep.,6.12,60.0,2.0,"5,493629296"
1995,ECU,Ecuador,6.31,55.0,2.0,"2,252548774"
1995,EGY,Egypt,5.79,71.0,3.0,"4,642458776"
1995,SLV,El Salvador,7.64,16.0,1.0,"6,396570978"
1995,EST,Estonia,6.23,57.0,2.0,"4,480125162"
1995,ETH,Ethiopia,,,,"6,127508067"
1995,FJI,Fiji,6.11,61.0,2.0,"2,5"
1995,FIN,Finland,7.52,19.0,1.0,"3,962453639"
1995,FRA,France,6.97,36.0,2.0,"2,047299667"
1995,GAB,Gabon,5.3,88.0,3.0,"4,973847763"
1995,GMB,"Gambia, The",,,,"0,881848587"
1995,GEO,Georgia,,,,"2,599997248"
1995,DEU,Germany,7.62,17.0,1.0,"1,677004365"
1995,GHA,Ghana,5.43,81.0,3.0,"4,112418938"
1995,GRC,Greece,6.4,52.0,2.0,"2,099719775"
1995,GTM,Guatemala,7.15,30.0,1.0,"4,948547484"
1995,GIN,Guinea,,,,"4,607673201"
1995,GNB,Guinea-Bissau,3.12,122.0,4.0,"4,4"
1995,GUY,Guyana,5.0,97.0,4.0,"4,986313641"
1995,HTI,Haiti,5.43,81.0,3.0,
1995,HND,Honduras,6.52,47.0,2.0,"4,06297613"
1995,HKG,Hong Kong,9.11,1.0,1.0,"2,373673506"
1995,HUN,Hungary,6.17,58.0,2.0,"1,489525475"
1995,ISL,Iceland,7.73,14.0,1.0,"0,116583706"
1995,IND,India,5.76,72.0,3.0,"7,57449184"
1995,IDN,Indonesia,6.3,56.0,2.0,"8,396358045"
1995,IRN,Iran,4.04,115.0,4.0,"2,652685824"
1995,IRQ,Iraq,,,,
1995,IRL,Ireland,8.25,5.0,1.0,"9,634422309"
1995,ISR,Israel,5.91,66.0,3.0,"6,527881886"
1995,ITA,Italy,6.62,45.0,2.0,"2,886836736"
1995,JAM,Jamaica,6.8,40.0,2.0,"2,349957049"
1995,JPN,Japan,7.4,20.0,1.0,"1,942343422"
1995,JOR,Jordan,6.14,59.0,2.0,"6,180242596"
1995,KAZ,Kazakhstan,,,,"-8,2"
1995,KEN,Kenya,5.85,68.0,3.0,"4,406216523"
1995,KOR,"Korea, South",6.58,46.0,2.0,"8,930624243"
1995,KWT,Kuwait,6.41,50.0,2.0,"4,858291021"
1995,KGZ,Kyrgyz Republic,,,,"-5,423821885"
1995,LAO,Laos,,,,"7,031254328"
1995,LVA,Latvia,5.68,75.0,3.0,"-0,944760634"
1995,LBN,Lebanon,,,,"6,53494563"
1995,LSO,Lesotho,,,,"1,997569328"
1995,LBR,Liberia,,,,"-4,266211604"
1995,LBY,Libya,,,,
1995,LTU,Lithuania,5.47,80.0,3.0,"3,290080184"
1995,LUX,Luxembourg,7.9,11.0,1.0,"1,432200245"
1995,MKD,Macedonia,,,,"-1,11455585"
1995,MDG,Madagascar,4.44,105.0,4.0,"1,712213177"
1995,MWI,Malawi,4.31,110.0,4.0,"16,72881759"
1995,MYS,Malaysia,7.36,23.0,1.0,"9,82908212"
1995,MLI,Mali,4.84,100.0,4.0,"6,209004782"
1995,MLT,Malta,7.0,35.0,2.0,"6,342494703"
1995,MRT,Mauritania,,,,"9,819800446"
1995,MUS,Mauritius,7.81,13.0,1.0,"4,28773662"
1995,MEX,Mexico,6.46,49.0,2.0,"-5,75868238"
1995,MDA,Moldova,,,,"-1,4"
1995,MNG,Mongolia,,,,"6,376426886"
1995,MNE,Montenegro,,,,
1995,MAR,Morocco,5.85,68.0,3.0,"-6,579450143"
1995,MOZ,Mozambique,,,,"2,700782147"
1995,MMR,Myanmar,3.21,121.0,4.0,"6,948051437"
1995,NAM,Namibia,5.64,76.0,3.0,"3,899014231"
1995,NPL,Nepal,5.33,85.0,3.0,"3,468451907"
1995,NLD,Netherlands,7.96,9.0,1.0,"3,115978411"
1995,NZL,New Zealand,8.84,3.0,1.0,"4,407377494"
1995,NIC,Nicaragua,6.02,63.0,3.0,"5,911907914"
1995,NER,Niger,4.04,115.0,4.0,"2,605755852"
1995,NGA,Nigeria,3.81,118.0,4.0,"-0,307468969"
1995,NOR,Norway,7.57,18.0,1.0,"4,186341617"
1995,OMN,Oman,6.67,43.0,2.0,"4,996819408"
1995,PAK,Pakistan,5.55,78.0,3.0,"4,962609149"
1995,PAN,Panama,7.86,12.0,1.0,"1,751678624"
1995,PNG,Pap. New Guinea,6.06,62.0,3.0,"-3,312448866"
1995,PRY,Paraguay,7.04,34.0,2.0,"6,822807819"
1995,PER,Peru,6.47,48.0,2.0,"8,608911588"
1995,PHL,Philippines,7.1,32.0,2.0,"4,678692221"
1995,POL,Poland,5.28,90.0,3.0,"6,951856622"
1995,PRT,Portugal,7.4,20.0,1.0,"4,282780403"
1995,QAT,Qatar,,,,
1995,ROU,Romania,4.15,113.0,4.0,"7,159905075"
1995,RUS,Russia,4.33,107.0,4.0,"-4,143528407"
1995,RWA,Rwanda,3.71,119.0,4.0,"35,22407831"
1995,SAU,Saudi Arabia,,,,"0,200913397"
1995,SEN,Senegal,4.32,109.0,4.0,"5,363472886"
1995,SRB,Serbia,,,,"6,1"
1995,SYC,Seychelles,,,,"-0,620410256"
1995,SLE,Sierra Leone,4.33,107.0,4.0,"-7,999753284"
1995,SGP,Singapore,8.88,2.0,1.0,"7,02804585"
1995,SVK,Slovak Rep,5.42,83.0,3.0,"5,843495375"
1995,SVN,Slovenia,5.31,87.0,3.0,"3,642555165"
1995,ZAF,South Africa,5.9,67.0,3.0,"3,115695719"
1995,ESP,Spain,7.18,29.0,1.0,"2,757494032"
1995,LKA,Sri Lanka,6.0,65.0,3.0,"5,5"
1995,SDN,Sudan,,,,"5,997092432"
1995,SUR,Suriname,,,,"1,096486892"
1995,SWZ,Swaziland,,,,"4,825651668"
1995,SWE,Sweden,7.32,25.0,1.0,"3,938535729"
1995,CHE,Switzerland,8.16,7.0,1.0,"0,480866444"
1995,SYR,Syria,4.08,114.0,4.0,"5,75001528"
1995,TJK,Tajikistan,,,,"-12,4"
1995,TZA,Tanzania,5.36,84.0,3.0,"3,569911869"
1995,THA,Thailand,7.07,33.0,2.0,"9,237488252"
1995,TLS,Timor-Leste,,,,
1995,TGO,Togo,5.27,91.0,3.0,"7,84583232"
1995,TTO,Trinidad & Tob.,7.27,28.0,1.0,"3,954822973"
1995,TUN,Tunisia,5.58,77.0,3.0,"2,351670203"
1995,TUR,Turkey,5.69,74.0,3.0,"7,878266876"
1995,UGA,Uganda,5.09,92.0,3.0,"11,52324381"
1995,UKR,Ukraine,3.03,123.0,4.0,"-12,2"
1995,ARE,Unit. Arab Em.,6.71,42.0,2.0,"6,687886478"
1995,GBR,United Kingdom,8.21,6.0,1.0,"3,533391003"
1995,USA,United States,8.48,4.0,1.0,"2,718627144"
1995,URY,Uruguay,6.74,41.0,2.0,"-1,447598978"
1995,VEN,Venezuela,4.35,106.0,4.0,"3,951662762"
1995,VNM,Vietnam,,,,"9,540480175"
1995,YEM,"Yemen, Rep.",,,,"5,669371293"
1995,ZMB,Zambia,4.76,102.0,4.0,"-2,821298437"
1995,ZWE,Zimbabwe,5.84,70.0,3.0,"0,158025304"
1990,ALB,Albania,4.58,89.0,4.0,"-9,575640199"
1990,DZA,Algeria,3.33,106.0,4.0,"0,800000619"
1990,AGO,Angola,,,,"-0,3"
1990,ARG,Argentina,4.47,92.0,4.0,"-2,398959224"
1990,ARM,Armenia,,,,
1990,AUS,Australia,7.73,10.0,1.0,"4,149476632"
1990,AUT,Austria,6.95,24.0,1.0,"4,345641539"
1990,AZE,Azerbaijan,,,,
1990,BHS,Bahamas,6.44,33.0,2.0,"-1,596249254"
1990,BHR,Bahrain,6.62,29.0,2.0,"4,43799733"
1990,BGD,Bangladesh,4.45,93.0,4.0,"5,941307144"
1990,BLR,Belarus,,,,
1990,BEL,Belgium,7.56,12.0,1.0,"3,137402455"
1990,BLZ,Belize,5.9,45.0,2.0,"10,62857555"
1990,BEN,Benin,4.54,90.0,4.0,"8,976134355"
1990,BTN,Bhutan,,,,"10,87643422"
1990,BOL,Bolivia,5.62,51.0,2.0,"4,635787902"
1990,BIH,Bosnia and Herzegovina,,,,
1990,BWA,Botswana,5.92,44.0,2.0,"6,772822009"
1990,BRA,Brazil,4.23,98.0,4.0,"-4,3"
1990,BRN,Brunei Darussalam,,,,"1,089420416"
1990,BGR,Bulgaria,4.17,99.0,4.0,"-9,117377193"
1990,BFA,Burkina Faso,,,,"-0,60292848"
1990,BDI,Burundi,4.66,87.0,4.0,"3,499822139"
1990,KHM,Cambodia,,,,
1990,CMR,Cameroon,5.5,55.0,2.0,"-6,105697646"
1990,CAN,Canada,8.17,6.0,1.0,"0,128976308"
1990,CPV,Cape Verde,,,,"0,692171677"
1990,CAF,Central Afr. Rep.,4.87,80.0,3.0,"-2,147642437"
1990,TCD,Chad,5.13,67.0,3.0,"-4,178472377"
1990,CHL,Chile,6.61,30.0,2.0,"3,697579901"
1990,CHN,China,4.09,100.0,4.0,"4,063203"
1990,COL,Colombia,5.02,68.0,3.0,"6,042038478"
1990,COD,"Congo, Dem. R.",3.12,108.0,4.0,"-6,568310694"
1990,COG,"Congo, Rep. Of",4.77,84.0,3.0,"1,000003566"
1990,CRI,Costa Rica,6.98,22.0,1.0,"3,904917803"
1990,CIV,Cote d'Ivoire,4.91,76.0,3.0,"-1,095908412"
1990,HRV,Croatia,,,,
1990,CYP,Cyprus,5.87,47.0,2.0,"7,404"
1990,CZE,Czech Rep.,,,,
1990,DNK,Denmark,7.16,16.0,1.0,"1,607443635"
1990,DOM,Dominican Rep.,4.42,94.0,4.0,"-5,45431246"
1990,ECU,Ecuador,5.47,57.0,3.0,"3,679914053"
1990,EGY,Egypt,4.41,95.0,4.0,"5,701753291"
1990,SLV,El Salvador,4.81,81.0,3.0,"4,831559801"
1990,EST,Estonia,,,,
1990,ETH,Ethiopia,,,,"2,726425566"
1990,FJI,Fiji,5.72,49.0,2.0,"5,8"
1990,FIN,Finland,6.99,20.0,1.0,"0,505238823"
1990,FRA,France,7.04,19.0,1.0,"2,620201926"
1990,GAB,Gabon,5.39,59.0,3.0,"5,192237276"
1990,GMB,"Gambia, The",,,,"3,558878955"
1990,GEO,Georgia,,,,"-14,78822592"
1990,DEU,Germany,7.64,11.0,1.0,"5,255006085"
1990,GHA,Ghana,4.95,74.0,3.0,"3,328818229"
1990,GRC,Greece,5.95,42.0,2.0,0
1990,GTM,Guatemala,5.81,48.0,2.0,"3,102563208"
1990,GIN,Guinea,,,,"4,324062752"
1990,GNB,Guinea-Bissau,2.9,110.0,4.0,"6,1"
1990,GUY,Guyana,,,,"-3,038084864"
1990,HTI,Haiti,4.96,73.0,3.0,
1990,HND,Honduras,5.7,50.0,2.0,"0,096880451"
1990,HKG,Hong Kong,8.73,1.0,1.0,"3,830637717"
1990,HUN,Hungary,4.89,78.0,3.0,"-3,496659762"
1990,ISL,Iceland,6.92,25.0,1.0,"1,169370332"
1990,IND,India,4.79,83.0,3.0,"5,533454563"
1990,IDN,Indonesia,6.0,40.0,2.0,"9,001573222"
1990,IRN,Iran,4.29,97.0,4.0,"13,68776536"
1990,IRQ,Iraq,,,,
1990,IRL,Ireland,7.06,18.0,1.0,"8,466527955"
1990,ISR,Israel,4.48,91.0,4.0,"6,835469809"
1990,ITA,Italy,6.75,27.0,1.0,"1,985774903"
1990,JAM,Jamaica,5.62,51.0,2.0,"4,200535119"
1990,JPN,Japan,7.94,8.0,1.0,"5,572398299"
1990,JOR,Jordan,5.43,58.0,3.0,"0,973755135"
1990,KAZ,Kazakhstan,,,,
1990,KEN,Kenya,5.37,60.0,3.0,"4,192050968"
1990,KOR,"Korea, South",6.38,34.0,2.0,"9,297330585"
1990,KWT,Kuwait,4.98,71.0,3.0,
1990,KGZ,Kyrgyz Republic,,,,"5,702796669"
1990,LAO,Laos,,,,"6,704578688"
1990,LVA,Latvia,,,,"-7,943554928"
1990,LBN,Lebanon,,,,"26,53316009"
1990,LSO,Lesotho,,,,"5,644185347"
1990,LBR,Liberia,,,,"-51,03086304"
1990,LBY,Libya,,,,
1990,LTU,Lithuania,,,,
1990,LUX,Luxembourg,8.07,7.0,1.0,"5,319932179"
1990,MKD,Macedonia,,,,
1990,MDG,Madagascar,4.35,96.0,4.0,"3,13002942"
1990,MWI,Malawi,5.32,62.0,3.0,"5,692294493"
1990,MYS,Malaysia,7.26,14.0,1.0,"9,009649265"
1990,MLI,Mali,5.2,66.0,3.0,"-1,852675992"
1990,MLT,Malta,5.54,54.0,2.0,"6,291390722"
1990,MRT,Mauritania,,,,"-1,771304548"
1990,MUS,Mauritius,6.12,38.0,2.0,"7,186736733"
1990,MEX,Mexico,6.26,35.0,2.0,"5,068306312"
1990,MDA,Moldova,,,,"-2,4"
1990,MNG,Mongolia,,,,"-3,18446018"
1990,MNE,Montenegro,,,,
1990,MAR,Morocco,4.98,71.0,3.0,"4,034447091"
1990,MOZ,Mozambique,,,,"0,999992812"
1990,MMR,Myanmar,2.66,113.0,4.0,"2,816933273"
1990,NAM,Namibia,4.9,77.0,3.0,"2,04745994"
1990,NPL,Nepal,5.37,60.0,3.0,"4,635036345"
1990,NLD,Netherlands,7.56,12.0,1.0,"4,183127225"
1990,NZL,New Zealand,7.86,9.0,1.0,"0,219442781"
1990,NIC,Nicaragua,2.87,111.0,4.0,"-0,093064749"
1990,NER,Niger,4.66,87.0,4.0,"-1,284355377"
1990,NGA,Nigeria,3.5,105.0,4.0,"12,76600917"
1990,NOR,Norway,6.99,20.0,1.0,"1,92681685"
1990,OMN,Oman,6.2,36.0,2.0,"-0,13042513"
1990,PAK,Pakistan,4.81,81.0,3.0,"4,458586816"
1990,PAN,Panama,6.82,26.0,1.0,"8,098992753"
1990,PNG,Pap. New Guinea,6.07,39.0,2.0,"-3,012169797"
1990,PRY,Paraguay,5.94,43.0,2.0,"4,12328288"
1990,PER,Peru,3.87,101.0,4.0,"-5,1432425"
1990,PHL,Philippines,5.88,46.0,2.0,"3,036966293"
1990,POL,Poland,3.51,104.0,4.0,
1990,PRT,Portugal,6.2,36.0,2.0,"3,950523332"
1990,QAT,Qatar,,,,
1990,ROU,Romania,5.02,68.0,3.0,"-5,600003007"
1990,RUS,Russia,,,,"-2,999995642"
1990,RWA,Rwanda,4.89,78.0,3.0,"-2,399291094"
1990,SAU,Saudi Arabia,,,,"8,328505492"
1990,SEN,Senegal,5.02,68.0,3.0,"-0,675638148"
1990,SRB,Serbia,,,,-8
1990,SYC,Seychelles,,,,"7,460682777"
1990,SLE,Sierra Leone,3.81,102.0,4.0,"3,349997983"
1990,SGP,Singapore,8.49,2.0,1.0,"10,04421048"
1990,SVK,Slovak Rep,,,,"-2,67098322"
1990,SVN,Slovenia,,,,
1990,ZAF,South Africa,5.26,64.0,3.0,"-0,317783203"
1990,ESP,Spain,6.56,32.0,2.0,"3,78139346"
1990,LKA,Sri Lanka,4.76,85.0,3.0,"6,4"
1990,SDN,Sudan,,,,"-5,470054277"
1990,SUR,Suriname,,,,"-0,488637359"
1990,SWZ,Swaziland,,,,"21,01799948"
1990,SWE,Sweden,6.96,23.0,1.0,"0,754674753"
1990,CHE,Switzerland,8.21,4.0,1.0,"3,674625633"
1990,SYR,Syria,3.32,107.0,4.0,"7,64077232"
1990,TJK,Tajikistan,,,,"-0,6"
1990,TZA,Tanzania,3.81,102.0,4.0,"7,045071643"
1990,THA,Thailand,6.69,28.0,1.0,"11,16715854"
1990,TLS,Timor-Leste,,,,
1990,TGO,Togo,5.31,63.0,3.0,"-0,243656143"
1990,TTO,Trinidad & Tob.,5.5,55.0,2.0,"1,508027636"
1990,TUN,Tunisia,5.26,64.0,3.0,"7,949819644"
1990,TUR,Turkey,4.73,86.0,4.0,"9,26614667"
1990,UGA,Uganda,2.74,112.0,4.0,"6,474140152"
1990,UKR,Ukraine,,,,"-6,345235142"
1990,ARE,Unit. Arab Em.,7.23,15.0,1.0,"18,32798549"
1990,GBR,United Kingdom,8.18,5.0,1.0,"0,779266146"
1990,USA,United States,8.48,3.0,1.0,"1,91865102"
1990,URY,Uruguay,6.6,31.0,2.0,"0,297348369"
1990,VEN,Venezuela,5.55,53.0,2.0,"6,467940756"
1990,VNM,Vietnam,,,,"5,10091814"
1990,YEM,"Yemen, Rep.",,,,
1990,ZMB,Zambia,3.1,109.0,4.0,"-0,481072111"
1990,ZWE,Zimbabwe,4.94,75.0,3.0,"6,988553015"
1985,ALB,Albania,,,,"1,780643954"
1985,DZA,Algeria,3.59,97.0,4.0,"3,699997272"
1985,AGO,Angola,,,,
1985,ARG,Argentina,3.53,100.0,4.0,"-7,58667719"
1985,ARM,Armenia,,,,
1985,AUS,Australia,7.16,12.0,1.0,"5,249340696"
1985,AUT,Austria,6.46,21.0,1.0,"2,498678504"
1985,AZE,Azerbaijan,,,,
1985,BHS,Bahamas,6.32,26.0,1.0,"4,829180077"
1985,BHR,Bahrain,6.6,18.0,1.0,"-4,758267151"
1985,BGD,Bangladesh,3.59,97.0,4.0,"3,223280624"
1985,BLR,Belarus,,,,
1985,BEL,Belgium,7.32,10.0,1.0,"1,651792843"
1985,BLZ,Belize,5.4,50.0,2.0,"1,066854714"
1985,BEN,Benin,4.26,89.0,4.0,"7,530324837"
1985,BTN,Bhutan,,,,"4,211773999"
1985,BOL,Bolivia,3.52,102.0,4.0,"-1,676387517"
1985,BIH,Bosnia and Herzegovina,,,,
1985,BWA,Botswana,5.66,39.0,2.0,"7,12527126"
1985,BRA,Brazil,2.96,107.0,4.0,"7,945861746"
1985,BRN,Brunei Darussalam,,,,"-1,490748997"
1985,BGR,Bulgaria,5.65,40.0,2.0,"2,683440659"
1985,BFA,Burkina Faso,,,,"8,517364998"
1985,BDI,Burundi,4.44,84.0,4.0,"11,78318018"
1985,KHM,Cambodia,,,,
1985,CMR,Cameroon,5.43,48.0,2.0,"8,063161672"
1985,CAN,Canada,7.87,5.0,1.0,"4,679245192"
1985,CPV,Cape Verde,,,,"8,642086681"
1985,CAF,Central Afr. Rep.,4.39,85.0,4.0,"3,927278814"
1985,TCD,Chad,4.45,83.0,4.0,"21,79277354"
1985,CHL,Chile,5.55,42.0,2.0,"7,119228429"
1985,CHN,China,4.82,73.0,3.0,"15,176021"
1985,COL,Colombia,5.06,62.0,3.0,"3,088264652"
1985,COD,"Congo, Dem. R.",3.53,100.0,4.0,"0,467850951"
1985,COG,"Congo, Rep. Of",4.3,88.0,4.0,"-1,185660856"
1985,CRI,Costa Rica,5.33,53.0,2.0,"1,041412257"
1985,CIV,Cote d'Ivoire,5.34,51.0,2.0,"4,501223174"
1985,HRV,Croatia,,,,
1985,CYP,Cyprus,5.52,43.0,2.0,"4,882540617"
1985,CZE,Czech Rep.,,,,
1985,DNK,Denmark,6.37,25.0,1.0,"4,024434465"
1985,DOM,Dominican Rep.,5.33,53.0,2.0,"-2,122534999"
1985,ECU,Ecuador,4.6,80.0,3.0,"3,935001412"
1985,EGY,Egypt,4.72,74.0,3.0,"6,602049857"
1985,SLV,El Salvador,4.34,87.0,4.0,"0,616595953"
1985,EST,Estonia,,,,
1985,ETH,Ethiopia,,,,"-11,14430198"
1985,FJI,Fiji,5.97,34.0,2.0,"-4,61347721"
1985,FIN,Finland,6.77,13.0,1.0,"3,302382918"
1985,FRA,France,6.03,32.0,2.0,"1,610248526"
1985,GAB,Gabon,5.28,55.0,2.0,"-2,332949327"
1985,GMB,"Gambia, The",,,,"-0,812265615"
1985,GEO,Georgia,,,,"4,941655565"
1985,DEU,Germany,7.27,11.0,1.0,"2,327935223"
1985,GHA,Ghana,3.16,105.0,4.0,"5,091617972"
1985,GRC,Greece,5.1,60.0,3.0,"2,50955655"
1985,GTM,Guatemala,5.01,64.0,3.0,"-0,609338957"
1985,GIN,Guinea,,,,
1985,GNB,Guinea-Bissau,,,,"4,166492887"
1985,GUY,Guyana,3.27,104.0,4.0,"2,399667451"
1985,HTI,Haiti,4.97,66.0,3.0,
1985,HND,Honduras,5.73,38.0,2.0,"4,188233788"
1985,HKG,Hong Kong,8.34,2.0,1.0,"0,75715134"
1985,HUN,Hungary,4.48,82.0,3.0,"-0,253067485"
1985,ISL,Iceland,5.42,49.0,2.0,"3,292841387"
1985,IND,India,4.72,74.0,3.0,"5,254299223"
1985,IDN,Indonesia,5.79,36.0,2.0,"3,477538794"
1985,IRN,Iran,3.73,94.0,4.0,"2,065132171"
1985,IRQ,Iraq,,,,
1985,IRL,Ireland,6.53,20.0,1.0,"3,08561495"
1985,ISR,Israel,4.04,92.0,4.0,"3,447822567"
1985,ITA,Italy,5.78,37.0,2.0,"2,798085727"
1985,JAM,Jamaica,5.09,61.0,3.0,"-2,943635579"
1985,JPN,Japan,7.55,8.0,1.0,"6,333356889"
1985,JOR,Jordan,5.5,44.0,2.0,"3,456390313"
1985,KAZ,Kazakhstan,,,,
1985,KEN,Kenya,5.28,55.0,2.0,"4,300561813"
1985,KOR,"Korea, South",5.49,45.0,2.0,"7,470965225"
1985,KWT,Kuwait,5.46,46.0,2.0,"-4,257718449"
1985,KGZ,Kyrgyz Republic,,,,
1985,LAO,Laos,,,,"5,069963947"
1985,LVA,Latvia,,,,"-0,375458006"
1985,LBN,Lebanon,,,,
1985,LSO,Lesotho,,,,"2,558074797"
1985,LBR,Liberia,,,,"-0,843323223"
1985,LBY,Libya,,,,
1985,LTU,Lithuania,,,,
1985,LUX,Luxembourg,8.39,1.0,1.0,"2,791706176"
1985,MKD,Macedonia,,,,
1985,MDG,Madagascar,4.21,90.0,4.0,"1,155877177"
1985,MWI,Malawi,4.89,68.0,3.0,"4,570982294"
1985,MYS,Malaysia,6.68,15.0,1.0,"-1,122248557"
1985,MLI,Mali,4.88,69.0,3.0,"-11,35631658"
1985,MLT,Malta,5.34,51.0,2.0,"2,585278268"
1985,MRT,Mauritania,,,,"2,994760553"
1985,MUS,Mauritius,6.38,24.0,1.0,"6,954475371"
1985,MEX,Mexico,4.67,78.0,3.0,"2,593384139"
1985,MDA,Moldova,,,,"-5,290876482"
1985,MNG,Mongolia,,,,"5,71287226"
1985,MNE,Montenegro,,,,
1985,MAR,Morocco,5.0,65.0,3.0,"6,325126592"
1985,MOZ,Mozambique,,,,"0,9999969"
1985,MMR,Myanmar,3.52,102.0,4.0,"2,851000238"
1985,NAM,Namibia,,,,"0,464171263"
1985,NPL,Nepal,5.27,57.0,3.0,"6,144905263"
1985,NLD,Netherlands,7.34,9.0,1.0,"2,580179809"
1985,NZL,New Zealand,6.29,27.0,1.0,"1,614174755"
1985,NIC,Nicaragua,1.97,110.0,4.0,"-4,081851488"
1985,NER,Niger,4.51,81.0,3.0,"7,722543881"
1985,NGA,Nigeria,4.18,91.0,4.0,"8,3228297"
1985,NOR,Norway,6.39,23.0,1.0,"5,353984461"
1985,OMN,Oman,6.63,17.0,1.0,"14,00719671"
1985,PAK,Pakistan,4.83,72.0,3.0,"7,592114701"
1985,PAN,Panama,6.7,14.0,1.0,"4,942233633"
1985,PNG,Pap. New Guinea,6.02,33.0,2.0,"4,00019042"
1985,PRY,Paraguay,5.24,58.0,3.0,"4,523135678"
1985,PER,Peru,2.47,109.0,4.0,"2,8"
1985,PHL,Philippines,4.92,67.0,3.0,"-7,306608835"
1985,POL,Poland,3.68,96.0,4.0,
1985,PRT,Portugal,5.46,46.0,2.0,"2,807439594"
1985,QAT,Qatar,,,,
1985,ROU,Romania,5.58,41.0,2.0,"-0,099251892"
1985,RUS,Russia,,,,
1985,RWA,Rwanda,,,,"4,402748336"
1985,SAU,Saudi Arabia,,,,"-4,32416815"
1985,SEN,Senegal,4.85,71.0,3.0,"3,283470707"
1985,SRB,Serbia,,,,
1985,SYC,Seychelles,,,,"10,32721607"
1985,SLE,Sierra Leone,3.71,95.0,4.0,"-5,311340499"
1985,SGP,Singapore,7.65,7.0,1.0,"-0,687041063"
1985,SVK,Slovak Rep,,,,"3,498376864"
1985,SVN,Slovenia,,,,
